date,Lunch ,Dinner ,Total
Wed 15 Mar 23,4.347,13.599,17.947
Thu 16 Mar 23,4.671,14.769,19.448
Fri 17 Mar 23,6.486,19.057,25.544
Sat 18 Mar 23,11.321,20.311,31.633
Sun 19 Mar 23,8.516,15.132,23.648
Mon 20 Mar 23,5.439,12.684,18.124
Tue 21 Mar 23,4.008,13.854,17.862
Wed 22 Mar 23,4.339,14.4,18.739
Thu 23 Mar 23,4.436,15.715,20.15
Fri 24 Mar 23,5.418,20.509,25.928
Sat 25 Mar 23,12.556,20.497,33.053
Sun 26 Mar 23,8.921,14.417,25.869
Mon 27 Mar 23,8.277,14.578,22.855
Tue 28 Mar 23,3.967,14.311,18.278
Wed 29 Mar 23,5.154,14.401,19.555
Thu 30 Mar 23,5.297,16.151,21.448
Fri 31 Mar 23,7.179,20.824,28.003
Sat 1 Apr 23,10.854,21.235,32.089
Sun 2 Apr 23,9.816,15.789,25.605
Mon 3 Apr 23,4.1,15.85,19.949
Tue 4 Apr 23,5.237,15.654,20.891
Wed 5 Apr 23,6.017,15.176,21.194
Thu 6 Apr 23,8.692,17.606,26.298
Fri 7 Apr 23,12.318,20.412,32.73
Sat 8 Apr 23,10.338,22.667,33.005
Sun 9 Apr 23,11.347,20.203,31.551
Mon 10 Apr 23,10.945,13.868,25.421
Tue 11 Apr 23,6.309,13.571,19.88
Wed 12 Apr 23,5.412,13.996,19.408
Thu 13 Apr 23,6.4,18.247,24.647
Fri 14 Apr 23,6.828,18.635,25.463
Sat 15 Apr 23,8.236,21.921,30.157
Sun 16 Apr 23,8.912,15.751,24.663
Mon 17 Apr 23,6.41,15.806,22.216
Tue 18 Apr 23,4.532,14.304,18.836
Wed 19 Apr 23,4.175,15.278,19.452
Thu 20 Apr 23,4.44,16.705,21.145
Fri 21 Apr 23,8.267,20.759,29.026
Sat 22 Apr 23,8.945,20.578,29.524
Sun 23 Apr 23,0.0,0.0,0.0
Mon 24 Apr 23,6.898,19.812,26.71
Tue 25 Apr 23,5.721,15.986,21.706
Wed 26 Apr 23,8.849,14.969,23.818
Thu 27 Apr 23,8.938,15.165,24.103
Fri 28 Apr 23,8.505,17.698,26.202
Sat 29 Apr 23,10.244,23.021,33.266
Sun 30 Apr 23,10.954,17.928,28.882
Mon 1 May 23,9.392,16.652,26.043
Tue 2 May 23,6.516,14.27,20.786
Wed 3 May 23,6.916,15.347,22.263
Thu 4 May 23,5.557,17.871,23.428
Fri 5 May 23,8.997,18.675,27.672
Sat 6 May 23,14.218,20.624,34.842
Sun 7 May 23,8.417,16.154,24.571
Mon 8 May 23,9.187,15.966,25.153
Tue 9 May 23,5.621,12.549,18.916
Wed 10 May 23,5.203,12.516,17.719
Thu 11 May 23,5.59,17.096,22.686
Fri 12 May 23,5.146,21.032,26.177
Sat 13 May 23,10.417,23.64,34.058
Sun 14 May 23,8.287,15.411,23.697
Mon 15 May 23,5.508,14.214,19.722
Tue 16 May 23,4.737,11.453,16.19
Wed 17 May 23,4.744,17.296,22.04
Thu 18 May 23,11.031,19.915,30.946
Fri 19 May 23,11.862,20.951,32.813
Sat 20 May 23,8.522,21.822,30.344
Sun 21 May 23,8.83,18.34,27.17
Mon 22 May 23,5.295,17.226,22.521
Tue 23 May 23,4.451,14.472,18.923
Wed 24 May 23,5.718,16.864,22.582
Thu 25 May 23,5.072,16.135,21.207
Fri 26 May 23,5.364,20.404,25.768
Sat 27 May 23,10.075,20.369,30.443
Sun 28 May 23,10.435,20.036,30.471
Mon 29 May 23,10.282,19.055,29.337
Tue 30 May 23,5.302,12.988,18.29
Wed 31 May 23,3.171,12.673,15.844
Thu 1 Jun 23,4.717,15.186,19.902
Fri 2 Jun 23,7.164,18.763,25.927
Sat 3 Jun 23,8.391,23.357,31.748
Sun 4 Jun 23,9.714,18.247,27.961
Mon 5 Jun 23,6.227,15.797,22.025
Tue 6 Jun 23,5.077,16.236,21.313
Wed 7 Jun 23,4.235,14.538,18.773
Thu 8 Jun 23,5.009,17.818,22.826
Fri 9 Jun 23,7.195,20.641,27.835
Sat 10 Jun 23,8.564,20.886,29.449
Sun 11 Jun 23,7.959,16.693,24.652
Mon 12 Jun 23,5.858,13.704,19.562
Tue 13 Jun 23,5.009,10.887,15.896
Wed 14 Jun 23,4.907,14.609,19.516
Thu 15 Jun 23,7.469,18.294,25.763
Fri 16 Jun 23,8.885,22.616,31.5
Sat 17 Jun 23,8.332,19.241,27.573
Sun 18 Jun 23,10.514,17.611,28.125
Mon 19 Jun 23,6.671,15.05,21.72
Tue 20 Jun 23,4.413,10.951,15.364
Wed 21 Jun 23,4.185,14.644,18.828
Thu 22 Jun 23,4.84,14.573,19.412
Fri 23 Jun 23,8.332,18.551,26.883
Sat 24 Jun 23,7.991,22.485,30.476
Sun 25 Jun 23,9.704,16.092,25.796
Mon 26 Jun 23,4.749,14.008,18.757
Tue 27 Jun 23,5.448,14.173,19.621
Wed 28 Jun 23,4.314,14.975,19.289
Thu 29 Jun 23,4.388,15.104,19.492
Fri 30 Jun 23,7.593,21.504,29.097
Sat 1 Jul 23,8.475,18.602,27.077
Sun 2 Jul 23,6.117,14.163,20.279
Mon 3 Jul 23,5.866,15.74,21.606
Tue 4 Jul 23,4.553,14.934,19.487
Wed 5 Jul 23,0.0,12.835,12.835
Thu 6 Jul 23,5.177,17.118,22.295
Fri 7 Jul 23,6.778,16.487,23.265
Sat 8 Jul 23,5.959,12.706,18.664
Sun 9 Jul 23,7.674,15.564,23.238
Mon 10 Jul 23,4.957,17.738,22.695
Tue 11 Jul 23,5.786,17.957,23.743
Wed 12 Jul 23,4.964,16.378,21.42
Thu 13 Jul 23,4.353,19.674,24.027
Fri 14 Jul 23,8.038,21.309,29.347
Sat 15 Jul 23,9.726,21.54,31.267
Sun 16 Jul 23,9.345,18.84,28.185
Mon 17 Jul 23,6.848,16.115,22.963
Tue 18 Jul 23,7.567,14.433,22.0
Wed 19 Jul 23,7.91,16.98,24.89
Thu 20 Jul 23,6.471,14.922,21.393
Fri 21 Jul 23,6.205,20.097,26.302
Sat 22 Jul 23,6.632,20.368,27.0
Sun 23 Jul 23,7.754,18.73,26.484
Mon 24 Jul 23,4.644,15.417,20.061
Tue 25 Jul 23,5.122,17.346,22.468
Wed 26 Jul 23,5.003,17.711,22.714
Thu 27 Jul 23,5.826,16.95,22.776
Fri 28 Jul 23,7.372,20.234,27.606
Sat 29 Jul 23,8.264,21.816,30.08
Sun 30 Jul 23,5.34,17.286,22.627
Mon 31 Jul 23,5.688,16.358,22.046
Tue 1 Aug 23,6.184,15.815,22.0
Wed 2 Aug 23,6.171,16.917,23.088
Thu 3 Aug 23,5.072,19.77,24.842
Fri 4 Aug 23,4.292,18.879,23.171
Sat 5 Aug 23,5.897,18.534,24.431
Sun 6 Aug 23,5.806,16.786,22.592
Mon 7 Aug 23,7.679,16.168,23.847
Tue 8 Aug 23,5.437,17.615,23.052
Wed 9 Aug 23,5.953,14.821,20.774
Thu 10 Aug 23,5.807,20.632,26.44
Fri 11 Aug 23,6.642,18.326,24.967
Sat 12 Aug 23,6.504,21.53,28.035
Sun 13 Aug 23,8.751,17.97,26.817
Mon 14 Aug 23,6.308,14.452,20.76
Tue 15 Aug 23,5.173,16.638,21.812
Wed 16 Aug 23,5.939,18.472,24.411
Thu 17 Aug 23,4.198,15.967,20.166
Fri 18 Aug 23,6.007,19.036,25.043
Sat 19 Aug 23,6.164,15.348,21.513
Sun 20 Aug 23,5.942,12.451,18.393
Mon 21 Aug 23,5.723,13.166,18.889
Tue 22 Aug 23,5.868,16.78,22.648
Wed 23 Aug 23,5.982,17.321,23.303
Thu 24 Aug 23,5.427,18.507,23.934
Fri 25 Aug 23,7.133,21.792,28.997
Sat 26 Aug 23,6.299,24.508,30.806
Sun 27 Aug 23,7.27,21.06,28.33
Mon 28 Aug 23,6.599,16.413,23.012
Tue 29 Aug 23,6.595,14.664,21.259
Wed 30 Aug 23,3.941,16.193,20.135
Thu 31 Aug 23,3.719,15.492,19.211
Fri 1 Sept 23,5.064,16.524,21.588
Sat 2 Sept 23,5.287,20.279,25.566
Sun 3 Sept 23,7.215,16.448,23.663
Mon 4 Sept 23,4.031,14.974,19.005
Tue 5 Sept 23,2.885,14.502,17.387
Wed 6 Sept 23,2.39,12.949,15.384
Thu 7 Sept 23,5.884,15.291,21.174
Fri 8 Sept 23,5.687,21.496,27.183
Sat 9 Sept 23,10.08,23.318,33.398
Sun 10 Sept 23,8.87,18.532,27.56
Mon 11 Sept 23,5.046,14.777,19.823
Tue 12 Sept 23,4.107,14.766,18.874
Wed 13 Sept 23,3.208,16.224,19.534
Thu 14 Sept 23,4.716,17.707,22.423
Fri 15 Sept 23,5.821,25.825,31.682
Sat 16 Sept 23,7.51,27.868,35.378
Sun 17 Sept 23,7.275,21.174,28.449
Mon 18 Sept 23,4.94,14.417,19.358
Tue 19 Sept 23,4.973,13.057,18.03
Wed 20 Sept 23,5.283,14.963,20.246
Thu 21 Sept 23,3.614,17.516,21.13
Fri 22 Sept 23,5.629,20.251,25.88
Sat 23 Sept 23,10.636,25.529,36.165
Sun 24 Sept 23,8.725,19.667,28.393
Mon 25 Sept 23,5.451,16.534,21.985
Tue 26 Sept 23,4.971,16.652,21.622
Wed 27 Sept 23,3.826,14.487,18.313
Thu 28 Sept 23,4.588,16.283,20.871
Fri 29 Sept 23,4.897,21.437,26.333
Sat 30 Sept 23,10.312,26.654,36.966
Sun 1 Oct 23,11.492,20.017,31.509
Mon 2 Oct 23,7.292,18.914,26.205
Tue 3 Oct 23,3.488,14.923,18.411
Wed 4 Oct 23,4.931,18.618,23.549
Thu 5 Oct 23,4.558,19.636,24.194
Fri 6 Oct 23,5.42,21.526,26.947
Sat 7 Oct 23,10.007,22.385,32.391
Sun 8 Oct 23,9.475,17.984,27.459
Mon 9 Oct 23,5.592,16.518,22.11
Tue 10 Oct 23,4.227,15.779,20.005
Wed 11 Oct 23,5.089,17.341,22.43
Thu 12 Oct 23,4.462,18.172,22.635
Fri 13 Oct 23,6.586,21.51,28.097
Sat 14 Oct 23,9.313,27.801,37.114
Sun 15 Oct 23,5.682,17.404,23.086
Mon 16 Oct 23,3.466,15.302,18.768
Tue 17 Oct 23,4.229,19.46,23.688
Wed 18 Oct 23,4.463,15.927,20.39
Thu 19 Oct 23,4.665,22.078,26.743
Fri 20 Oct 23,6.438,27.49,33.928
Sat 21 Oct 23,11.057,20.505,31.562
Sun 22 Oct 23,10.802,19.351,30.153
Mon 23 Oct 23,5.252,15.212,20.464
Tue 24 Oct 23,3.472,17.233,20.705
Wed 25 Oct 23,5.095,18.305,23.4
Thu 26 Oct 23,4.238,16.266,20.504
Fri 27 Oct 23,5.23,22.228,27.458
Sat 28 Oct 23,7.665,23.413,31.078
Sun 29 Oct 23,11.504,18.24,29.744
Mon 30 Oct 23,4.694,13.36,18.054
Tue 31 Oct 23,3.832,12.456,16.288
Wed 1 Nov 23,7.797,15.094,22.891
Thu 2 Nov 23,4.24,15.262,19.502
Fri 3 Nov 23,5.2,17.21,22.41
Sat 4 Nov 23,8.014,24.61,32.623
Sun 5 Nov 23,9.477,15.38,24.858
Mon 6 Nov 23,4.493,15.168,19.661
Tue 7 Nov 23,3.121,13.289,16.41
Wed 8 Nov 23,3.678,15.041,18.768
Thu 9 Nov 23,4.805,15.267,20.072
Fri 10 Nov 23,4.648,19.414,24.062
Sat 11 Nov 23,9.208,24.03,33.263
Sun 12 Nov 23,10.29,16.126,26.417
Mon 13 Nov 23,4.778,13.51,18.292
Tue 14 Nov 23,2.91,15.056,17.966
Wed 15 Nov 23,3.169,18.208,21.377
Thu 16 Nov 23,3.482,21.465,24.947
Fri 17 Nov 23,5.007,23.45,28.457
Sat 18 Nov 23,8.637,24.039,32.676
Sun 19 Nov 23,10.089,19.478,29.567
Mon 20 Nov 23,4.315,13.472,17.788
Tue 21 Nov 23,3.492,10.196,13.688
Wed 22 Nov 23,3.181,12.644,15.825
Thu 23 Nov 23,4.511,16.874,21.385
Fri 24 Nov 23,6.704,18.752,25.455
Sat 25 Nov 23,6.861,27.699,34.56
Sun 26 Nov 23,6.718,15.76,22.478
Mon 27 Nov 23,3.515,7.656,11.191
Tue 28 Nov 23,3.907,12.126,16.033
Wed 29 Nov 23,3.597,11.313,14.911
Thu 30 Nov 23,3.005,18.453,21.458
Fri 1 Dec 23,5.623,20.788,26.41
Sat 2 Dec 23,11.012,24.606,35.618
Sun 3 Dec 23,8.693,12.058,20.751
Mon 4 Dec 23,3.938,8.034,11.973
Tue 5 Dec 23,3.445,8.515,11.96
Wed 6 Dec 23,3.557,11.856,15.413
Thu 7 Dec 23,4.534,12.431,16.976
Fri 8 Dec 23,4.913,17.842,22.755
Sat 9 Dec 23,6.63,23.272,29.902
Sun 10 Dec 23,7.478,12.638,20.116
Mon 11 Dec 23,3.29,8.58,11.87
Tue 12 Dec 23,3.418,9.039,12.456
Wed 13 Dec 23,1.998,9.138,11.136
Thu 14 Dec 23,5.214,12.014,17.228
Fri 15 Dec 23,3.762,21.601,25.364
Sat 16 Dec 23,5.985,23.559,29.544
Sun 17 Dec 23,5.465,13.852,19.317
Mon 18 Dec 23,4.708,8.889,13.597
Tue 19 Dec 23,3.062,8.332,11.394
Wed 20 Dec 23,3.443,9.769,13.212
Thu 21 Dec 23,2.82,10.887,13.707
Fri 22 Dec 23,3.443,19.391,22.835
Sat 23 Dec 23,5.036,17.49,22.526
Sun 24 Dec 23,5.78,1.922,7.702
Mon 25 Dec 23,9.875,21.355,31.231
Tue 26 Dec 23,9.453,21.33,30.783
Wed 27 Dec 23,7.212,18.018,25.23
Thu 28 Dec 23,8.519,20.194,28.713
Fri 29 Dec 23,8.949,25.318,34.267
Sat 30 Dec 23,8.081,24.655,32.736
Sun 31 Dec 23,9.119,27.194,36.313
Mon 1 Jan 24,7.008,20.277,27.285
Tue 2 Jan 24,6.172,14.26,20.432
Wed 3 Jan 24,5.117,15.959,21.076
Thu 4 Jan 24,5.92,15.859,21.779
Fri 5 Jan 24,3.304,17.275,20.579
Sat 6 Jan 24,5.185,21.398,26.583
Sun 7 Jan 24,3.15,9.823,12.973
Mon 8 Jan 24,2.044,5.722,7.766
Tue 9 Jan 24,1.292,8.853,10.146
Wed 10 Jan 24,2.095,8.062,10.157
Thu 11 Jan 24,1.943,8.488,10.431
Fri 12 Jan 24,1.651,15.127,16.778
Sat 13 Jan 24,3.155,16.279,19.434
Sun 14 Jan 24,4.14,7.933,12.073
Mon 15 Jan 24,3.193,5.709,8.902
Tue 16 Jan 24,3.131,5.467,8.597
Wed 17 Jan 24,1.704,5.727,7.43
Thu 18 Jan 24,1.907,10.981,12.889
Fri 19 Jan 24,2.775,15.71,18.485
Sat 20 Jan 24,7.446,25.024,32.47
Sun 21 Jan 24,3.318,10.251,13.569
Mon 22 Jan 24,1.557,4.742,6.3
Tue 23 Jan 24,1.898,4.426,6.324
Wed 24 Jan 24,2.051,8.921,10.971
Thu 25 Jan 24,2.186,6.793,8.979
Fri 26 Jan 24,1.826,16.956,18.782
Sat 27 Jan 24,4.935,24.969,29.904
Sun 28 Jan 24,5.886,10.287,16.173
Mon 29 Jan 24,1.765,5.964,7.729
Tue 30 Jan 24,1.933,4.051,5.984
Wed 31 Jan 24,1.331,8.196,9.527
Thu 1 Feb 24,2.661,10.982,13.643
Fri 2 Feb 24,2.925,16.502,19.427
Sat 3 Feb 24,7.409,18.889,26.298
Sun 4 Feb 24,5.033,10.794,15.827
Mon 5 Feb 24,3.984,9.922,13.907
Tue 6 Feb 24,2.647,8.852,11.499
Wed 7 Feb 24,2.593,13.185,15.777
Thu 8 Feb 24,2.135,13.471,15.606
Fri 9 Feb 24,2.563,17.962,20.525
Sat 10 Feb 24,5.619,23.784,29.404
Sun 11 Feb 24,5.574,14.78,20.354
Mon 12 Feb 24,2.218,10.489,12.706
Tue 13 Feb 24,3.623,12.311,15.934
Wed 14 Feb 24,3.797,26.061,29.858
Thu 15 Feb 24,3.043,12.614,15.657
Fri 16 Feb 24,5.166,18.276,23.442
Sat 17 Feb 24,6.12,25.206,31.325
Sun 18 Feb 24,4.614,11.815,16.429
Mon 19 Feb 24,2.073,10.067,12.14
Tue 20 Feb 24,2.166,8.849,11.015
Wed 21 Feb 24,3.494,11.192,14.686
Thu 22 Feb 24,3.94,7.948,11.888
Fri 23 Feb 24,4.407,19.198,23.606
Sat 24 Feb 24,6.625,23.109,29.734
Sun 25 Feb 24,5.409,11.881,17.29
Mon 26 Feb 24,1.885,6.751,8.636
Tue 27 Feb 24,3.026,9.409,12.434
Wed 28 Feb 24,1.938,8.853,10.791
Thu 29 Feb 24,2.661,10.729,13.39
Fri 1 Mar 24,3.254,19.41,22.664
Sat 2 Mar 24,7.913,23.685,31.597
Sun 3 Mar 24,3.93,11.024,14.954
Mon 4 Mar 24,2.764,11.204,13.968
Tue 5 Mar 24,3.221,8.951,12.173
Wed 6 Mar 24,4.083,12.199,16.283
Thu 7 Mar 24,4.495,12.42,16.914
Fri 8 Mar 24,5.053,22.498,27.55
Sat 9 Mar 24,5.793,25.018,30.811
Sun 10 Mar 24,4.442,11.103,15.544
Mon 11 Mar 24,1.948,8.307,10.256
Tue 12 Mar 24,2.431,9.641,12.072
Wed 13 Mar 24,2.302,7.869,10.179
Thu 14 Mar 24,3.194,15.206,18.401
Fri 15 Mar 24,3.423,18.287,21.71
Sat 16 Mar 24,7.106,23.27,30.375
Sun 17 Mar 24,6.524,11.66,18.184
Mon 18 Mar 24,3.066,8.625,11.691
Tue 19 Mar 24,2.321,9.156,11.476
Wed 20 Mar 24,3.19,12.634,15.824
Thu 21 Mar 24,2.967,15.575,18.542
Fri 22 Mar 24,4.085,21.763,25.859
Sat 23 Mar 24,7.228,21.768,28.997
Sun 24 Mar 24,5.605,14.674,20.278
Mon 25 Mar 24,3.847,16.869,20.716
Tue 26 Mar 24,4.222,12.604,16.827
Wed 27 Mar 24,2.636,14.877,17.514
Thu 28 Mar 24,7.064,16.625,23.688
Fri 29 Mar 24,7.833,27.091,34.924
Sat 30 Mar 24,9.675,27.756,37.432
Sun 31 Mar 24,7.651,22.278,29.929
Mon 1 Apr 24,8.928,17.793,26.721
Tue 2 Apr 24,2.18,13.407,15.587
Wed 3 Apr 24,3.416,12.372,15.788
Thu 4 Apr 24,4.737,16.912,21.649
Fri 5 Apr 24,4.309,22.449,26.81
Sat 6 Apr 24,6.664,27.641,34.315
Sun 7 Apr 24,7.526,16.997,24.523
Mon 8 Apr 24,4.512,13.003,17.515
Tue 9 Apr 24,4.189,13.849,18.038
Wed 10 Apr 24,4.191,18.229,22.437
Thu 11 Apr 24,4.754,18.643,23.398
Fri 12 Apr 24,6.235,25.484,31.719
Sat 13 Apr 24,8.482,30.103,38.585
Sun 14 Apr 24,9.989,16.337,26.326
Mon 15 Apr 24,3.352,13.033,16.385
Tue 16 Apr 24,7.479,17.542,25.039
Wed 17 Apr 24,4.269,19.643,23.913
Thu 18 Apr 24,5.134,21.152,26.285
Fri 19 Apr 24,5.369,26.704,32.072
Sat 20 Apr 24,8.422,27.93,36.352
Sun 21 Apr 24,9.537,20.006,29.543
Mon 22 Apr 24,3.805,17.184,22.021
Tue 23 Apr 24,4.128,16.439,20.625
Wed 24 Apr 24,4.633,17.022,21.654
Thu 25 Apr 24,3.964,18.87,22.833
Fri 26 Apr 24,5.937,23.214,29.151
Sat 27 Apr 24,8.751,24.77,33.522
Sun 28 Apr 24,7.958,21.093,29.051
Mon 29 Apr 24,6.205,19.774,25.978
Tue 30 Apr 24,4.159,20.33,24.489
Wed 1 May 24,5.776,17.303,23.079
Thu 2 May 24,5.427,18.985,24.412
Fri 3 May 24,7.05,24.334,31.384
Sat 4 May 24,10.376,23.059,33.435
Sun 5 May 24,5.038,16.482,21.52
Mon 6 May 24,4.753,16.715,21.468
Tue 7 May 24,3.024,14.822,17.846
Wed 8 May 24,5.508,14.545,20.053
Thu 9 May 24,7.159,19.237,26.395
Fri 10 May 24,9.13,24.254,33.384
Sat 11 May 24,6.295,22.23,28.525
Sun 12 May 24,7.486,17.065,24.551
Mon 13 May 24,4.813,13.693,18.506
Tue 14 May 24,4.298,17.769,22.067
Wed 15 May 24,3.431,15.527,18.958
Thu 16 May 24,3.133,16.888,20.022
Fri 17 May 24,5.71,20.643,26.353
Sat 18 May 24,6.345,24.75,31.095
Sun 19 May 24,8.937,24.936,33.873
Mon 20 May 24,7.949,15.467,23.415
Tue 21 May 24,3.344,11.148,14.491
Wed 22 May 24,6.883,18.435,25.317
Thu 23 May 24,4.555,21.718,26.273
Fri 24 May 24,6.64,22.113,28.753
Sat 25 May 24,9.487,24.862,34.349
Sun 26 May 24,7.881,19.148,27.029
Mon 27 May 24,4.883,19.714,24.597
Tue 28 May 24,3.673,19.758,23.431
Wed 29 May 24,4.206,23.037,27.243
Thu 30 May 24,4.561,18.912,23.473
Fri 31 May 24,5.904,20.494,26.398
Sat 1 Jun 24,6.312,22.348,28.66
Sun 2 Jun 24,4.92,13.601,18.521
Mon 3 Jun 24,3.132,12.346,15.478
Tue 4 Jun 24,3.194,17.023,20.218
Wed 5 Jun 24,3.303,16.691,19.993
Thu 6 Jun 24,4.955,16.701,21.655
Fri 7 Jun 24,3.885,20.358,24.242
Sat 8 Jun 24,6.919,22.74,29.659
Sun 9 Jun 24,5.6,14.22,19.82
Mon 10 Jun 24,2.851,12.598,15.449
Tue 11 Jun 24,4.498,14.587,19.085
Wed 12 Jun 24,3.372,17.966,21.338
Thu 13 Jun 24,5.489,15.324,20.813
Fri 14 Jun 24,4.085,19.096,23.181
Sat 15 Jun 24,8.25,22.319,30.568
Sun 16 Jun 24,6.952,17.645,24.598
Mon 17 Jun 24,4.649,17.138,21.787
Tue 18 Jun 24,3.182,14.758,17.94
Wed 19 Jun 24,5.478,20.81,26.288
Thu 20 Jun 24,5.057,16.815,21.872
Fri 21 Jun 24,5.394,17.72,23.114
Sat 22 Jun 24,7.694,22.204,29.898
Sun 23 Jun 24,6.93,22.912,29.842
Mon 24 Jun 24,4.519,17.787,22.306
Tue 25 Jun 24,4.403,14.741,19.145
Wed 26 Jun 24,3.983,15.277,19.26
Thu 27 Jun 24,5.157,16.629,21.786
Fri 28 Jun 24,5.272,17.493,22.765
Sat 29 Jun 24,7.481,22.077,29.558
Sun 30 Jun 24,5.762,13.004,18.766
Mon 1 Jul 24,3.695,13.255,16.95
Tue 2 Jul 24,3.578,13.229,16.807
Wed 3 Jul 24,3.308,18.567,21.876
Thu 4 Jul 24,3.216,17.419,20.635
Fri 5 Jul 24,4.892,20.659,25.551
Sat 6 Jul 24,6.643,18.595,25.239
Sun 7 Jul 24,7.251,22.133,29.384
Mon 8 Jul 24,6.194,22.662,28.856
Tue 9 Jul 24,5.298,23.078,28.376
Wed 10 Jul 24,4.624,17.483,22.107
Thu 11 Jul 24,3.828,15.36,19.188
Fri 12 Jul 24,3.054,18.038,21.093
Sat 13 Jul 24,7.507,20.542,28.049
Sun 14 Jul 24,7.254,14.452,21.706
Mon 15 Jul 24,3.335,19.135,22.47
Tue 16 Jul 24,7.886,18.216,26.103
Wed 17 Jul 24,4.541,18.295,22.837
Thu 18 Jul 24,4.622,19.408,24.03
Fri 19 Jul 24,5.051,20.403,25.454
Sat 20 Jul 24,6.076,20.842,26.918
Sun 21 Jul 24,5.861,17.208,23.075
Mon 22 Jul 24,5.63,18.399,24.029
Tue 23 Jul 24,5.123,16.05,21.174
Wed 24 Jul 24,5.894,16.065,21.959
Thu 25 Jul 24,4.647,14.751,19.398
Fri 26 Jul 24,4.338,20.481,24.819
Sat 27 Jul 24,7.465,21.95,29.415
Sun 28 Jul 24,4.375,16.51,20.885
Mon 29 Jul 24,5.01,17.023,22.032
Tue 30 Jul 24,4.106,16.608,20.714
Wed 31 Jul 24,3.503,16.686,20.189
Thu 1 Aug 24,6.106,13.5,19.606
Fri 2 Aug 24,4.021,21.729,25.75
Sat 3 Aug 24,5.321,21.211,26.533
Sun 4 Aug 24,6.933,18.619,25.621
Mon 5 Aug 24,5.732,19.323,25.054
Tue 6 Aug 24,5.663,15.008,20.688
Wed 7 Aug 24,5.455,15.038,20.493
Thu 8 Aug 24,4.934,19.718,24.651
Fri 9 Aug 24,5.359,19.782,25.141
Sat 10 Aug 24,6.355,20.617,26.972
Sun 11 Aug 24,5.168,14.531,19.699
Mon 12 Aug 24,4.824,15.412,20.235
Tue 13 Aug 24,4.734,15.528,20.44
Wed 14 Aug 24,3.624,16.743,20.366
Thu 15 Aug 24,4.484,19.11,23.595
Fri 16 Aug 24,6.508,21.282,27.789
Sat 17 Aug 24,8.565,24.249,32.814
Sun 18 Aug 24,6.005,15.429,21.434
Mon 19 Aug 24,4.616,16.381,20.998
Tue 20 Aug 24,4.04,11.419,15.459
Wed 21 Aug 24,3.36,12.741,16.102
Thu 22 Aug 24,3.831,17.805,21.635
Fri 23 Aug 24,5.579,21.197,26.776
Sat 24 Aug 24,8.291,21.948,30.239
Sun 25 Aug 24,5.716,16.155,21.872
Mon 26 Aug 24,4.136,16.052,20.187
Tue 27 Aug 24,4.285,16.829,21.114
Wed 28 Aug 24,3.827,14.625,18.452
Thu 29 Aug 24,4.209,17.413,21.621
Fri 30 Aug 24,4.517,20.805,25.322
Sat 31 Aug 24,6.163,22.388,28.551
Sun 1 Sept 24,5.718,13.047,18.765
Mon 2 Sept 24,3.141,14.767,17.908
Tue 3 Sept 24,3.503,7.363,10.866
Wed 4 Sept 24,2.383,11.938,14.321
Thu 5 Sept 24,3.549,17.673,21.222
Fri 6 Sept 24,2.431,18.297,20.728
Sat 7 Sept 24,6.345,22.379,28.725
Sun 8 Sept 24,5.611,16.502,22.113
Mon 9 Sept 24,3.671,10.105,13.775
Tue 10 Sept 24,3.393,8.031,11.425
Wed 11 Sept 24,2.516,11.501,14.017
Thu 12 Sept 24,2.665,17.618,20.283
Fri 13 Sept 24,2.995,24.534,27.529
Sat 14 Sept 24,5.585,28.741,34.326
Sun 15 Sept 24,6.373,18.343,24.716
Mon 16 Sept 24,3.465,16.075,19.54
Tue 17 Sept 24,3.591,14.305,17.896
Wed 18 Sept 24,4.584,11.404,15.988
Thu 19 Sept 24,3.507,18.474,21.981
Fri 20 Sept 24,4.235,22.275,26.51
Sat 21 Sept 24,6.784,25.551,32.335
Sun 22 Sept 24,6.159,12.127,18.286
Mon 23 Sept 24,5.285,15.197,20.482
Tue 24 Sept 24,4.507,14.753,19.26
Wed 25 Sept 24,3.613,18.547,22.159
Thu 26 Sept 24,5.381,25.384,30.765
Fri 27 Sept 24,6.384,23.095,29.479
Sat 28 Sept 24,7.905,26.325,34.23
Sun 29 Sept 24,5.901,15.186,21.087
Mon 30 Sept 24,4.207,11.906,16.113
Tue 1 Oct 24,3.726,13.626,17.351
Wed 2 Oct 24,3.067,11.486,14.553
Thu 3 Oct 24,3.486,19.434,22.92
Fri 4 Oct 24,6.524,24.076,30.6
Sat 5 Oct 24,8.813,26.087,34.9
Sun 6 Oct 24,5.814,13.083,18.897
Mon 7 Oct 24,4.458,11.089,15.547
Tue 8 Oct 24,2.354,14.001,16.355
Wed 9 Oct 24,2.535,13.069,15.604
Thu 10 Oct 24,4.343,18.133,22.476
Fri 11 Oct 24,4.677,21.29,25.967
Sat 12 Oct 24,6.604,24.675,31.279
Sun 13 Oct 24,6.043,15.895,21.938
Mon 14 Oct 24,5.161,10.396,15.557
Tue 15 Oct 24,2.142,13.775,15.917
Wed 16 Oct 24,4.005,15.507,19.513
Thu 17 Oct 24,3.629,20.195,23.825
Fri 18 Oct 24,7.118,17.966,25.084
Sat 19 Oct 24,8.849,22.572,31.421
Sun 20 Oct 24,6.142,19.346,25.488
Mon 21 Oct 24,3.9,17.925,21.825
